Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8596,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,Corporate,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
8597,CA-2017-133333,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
8598,CA-2017-131016,9/18/2017,9/20/2017,First Class,Consumer,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558
8599,CA-2017-131016,9/18/2017,9/20/2017,First Class,Consumer,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.974
8600,CA-2017-148068,9/18/2017,9/25/2017,Standard Class,Corporate,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
8601,CA-2017-148068,9/18/2017,9/25/2017,Standard Class,Corporate,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406
8602,CA-2017-134439,9/18/2017,9/23/2017,Second Class,Consumer,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98
8603,CA-2017-166856,9/18/2017,9/22/2017,Standard Class,Consumer,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528
8604,CA-2017-166856,9/18/2017,9/22/2017,Standard Class,Consumer,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072
8605,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0,26.7904
8606,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0,24.4608
8607,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0,34.182
8608,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.4416
8609,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0,6.9088
8610,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0,119.4742
8611,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0,9.9992
8612,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,Corporate,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0,114.9385
8613,CA-2017-140508,9/18/2017,9/21/2017,First Class,Home Office,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
8614,CA-2017-139619,9/19/2017,9/23/2017,Standard Class,Corporate,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616
8615,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
8616,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538
8617,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
8618,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
8619,US-2017-148866,9/19/2017,9/24/2017,Standard Class,Consumer,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5,0,15.552
8620,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,Corporate,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0,31.4895
8621,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,Corporate,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632
8622,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,Corporate,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,3,0,4.8546
8623,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,Home Office,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452
8624,CA-2017-153822,9/19/2017,9/25/2017,Standard Class,Consumer,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248
8625,CA-2017-153822,9/19/2017,9/25/2017,Standard Class,Consumer,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
8626,CA-2017-153822,9/19/2017,9/25/2017,Standard Class,Consumer,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495
8627,CA-2017-153822,9/19/2017,9/25/2017,Standard Class,Consumer,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938
8628,CA-2017-160801,9/19/2017,9/19/2017,Same Day,Home Office,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894
8629,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764
8630,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
8631,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
8632,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792
8633,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
8634,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
8635,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
8636,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
8637,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
8638,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157
8639,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.9082
8640,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735
8641,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095
8642,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.3898
8643,CA-2017-151428,9/21/2017,9/26/2017,Standard Class,Consumer,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784
8644,CA-2017-123351,9/21/2017,9/25/2017,Standard Class,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0,24.144
8645,CA-2017-169817,9/21/2017,9/25/2017,Standard Class,Consumer,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264
8646,CA-2017-132262,9/21/2017,9/23/2017,First Class,Consumer,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158
8647,CA-2017-132262,9/21/2017,9/23/2017,First Class,Consumer,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0,26.3934
8648,US-2017-146878,9/21/2017,9/27/2017,Standard Class,Consumer,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058
8649,CA-2017-165155,9/21/2017,9/23/2017,First Class,Corporate,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775
8650,CA-2017-133074,9/21/2017,9/25/2017,Standard Class,Consumer,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0,27.93
8651,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,Corporate,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216
8652,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,Corporate,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
8653,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,Corporate,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
8654,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,Corporate,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213
8655,CA-2017-158379,9/22/2017,9/26/2017,Second Class,Consumer,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
8656,CA-2017-158379,9/22/2017,9/26/2017,Second Class,Consumer,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
8657,CA-2017-158379,9/22/2017,9/26/2017,Second Class,Consumer,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954
8658,CA-2017-167381,9/22/2017,9/24/2017,Second Class,Home Office,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.1332
8659,CA-2017-167381,9/22/2017,9/24/2017,Second Class,Home Office,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0,13.3056
8660,US-2017-108245,9/22/2017,9/27/2017,Standard Class,Corporate,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022
8661,US-2017-108245,9/22/2017,9/27/2017,Standard Class,Corporate,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262
8662,CA-2017-161053,9/22/2017,9/23/2017,First Class,Consumer,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0,318.3016
8663,CA-2017-161053,9/22/2017,9/23/2017,First Class,Consumer,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378
8664,US-2017-103226,9/22/2017,9/28/2017,Standard Class,Corporate,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0,12.231
8665,CA-2017-122196,9/22/2017,9/24/2017,First Class,Consumer,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0,113.6742
8666,CA-2017-102967,9/22/2017,9/26/2017,Standard Class,Home Office,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524
8667,CA-2017-136000,9/22/2017,9/25/2017,Second Class,Corporate,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638
8668,CA-2017-161970,9/22/2017,9/27/2017,Standard Class,Consumer,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,0,6.2208
8669,CA-2017-161970,9/22/2017,9/27/2017,Standard Class,Consumer,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0,6.4584
8670,CA-2017-117009,9/22/2017,9/28/2017,Standard Class,Consumer,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488
8671,CA-2017-162789,9/22/2017,9/24/2017,Second Class,Consumer,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36
8672,CA-2017-162789,9/22/2017,9/24/2017,Second Class,Consumer,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.9831
8673,CA-2017-132521,9/23/2017,9/25/2017,Second Class,Consumer,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.5888
8674,CA-2017-132521,9/23/2017,9/25/2017,Second Class,Consumer,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
8675,CA-2017-132521,9/23/2017,9/25/2017,Second Class,Consumer,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322
8676,CA-2017-121412,9/23/2017,9/27/2017,Standard Class,Corporate,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666
8677,CA-2017-117485,9/23/2017,9/29/2017,Standard Class,Consumer,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
8678,CA-2017-138422,9/23/2017,9/26/2017,First Class,Home Office,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026
8679,US-2017-132059,9/23/2017,9/29/2017,Standard Class,Consumer,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
8680,US-2017-132059,9/23/2017,9/29/2017,Standard Class,Consumer,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998
8681,CA-2017-123778,9/23/2017,9/30/2017,Standard Class,Consumer,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384
8682,CA-2017-123778,9/23/2017,9/30/2017,Standard Class,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0,48.288
8683,CA-2017-121314,9/23/2017,9/26/2017,First Class,Consumer,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074
8684,US-2017-125647,9/23/2017,9/28/2017,Standard Class,Consumer,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752
8685,US-2017-125647,9/23/2017,9/28/2017,Standard Class,Consumer,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576
8686,US-2017-125647,9/23/2017,9/28/2017,Standard Class,Consumer,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964
8687,CA-2017-102309,9/23/2017,9/25/2017,Second Class,Consumer,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
8688,CA-2017-102309,9/23/2017,9/25/2017,Second Class,Consumer,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
8689,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,Consumer,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.0784
8690,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,Consumer,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816
8691,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,Consumer,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
8692,CA-2017-103520,9/23/2017,9/25/2017,First Class,Corporate,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524
8693,CA-2017-144694,9/24/2017,9/26/2017,Second Class,Consumer,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
8694,CA-2017-144694,9/24/2017,9/26/2017,Second Class,Consumer,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297
8695,CA-2017-108910,9/24/2017,9/29/2017,Standard Class,Consumer,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758
8696,CA-2017-142034,9/24/2017,9/28/2017,Standard Class,Corporate,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,0,12.96
8697,CA-2017-142034,9/24/2017,9/28/2017,Standard Class,Corporate,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0,275.478
8698,CA-2017-142034,9/24/2017,9/28/2017,Standard Class,Corporate,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0,181.176
8699,CA-2017-121839,9/24/2017,9/28/2017,Standard Class,Home Office,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.4337
8700,CA-2017-163335,9/24/2017,9/27/2017,First Class,Consumer,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0,10.0725
8701,CA-2017-163335,9/24/2017,9/27/2017,First Class,Consumer,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0,17.8066
8702,CA-2017-160325,9/24/2017,9/24/2017,Same Day,Corporate,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544
8703,CA-2017-160325,9/24/2017,9/24/2017,Same Day,Corporate,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
8704,CA-2017-122364,9/24/2017,9/29/2017,Standard Class,Corporate,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
8705,CA-2017-122364,9/24/2017,9/29/2017,Standard Class,Corporate,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198
8706,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,Home Office,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
8707,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,Home Office,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418
8708,CA-2017-142391,9/24/2017,9/24/2017,Same Day,Consumer,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0,71.928
8709,US-2017-132675,9/24/2017,9/28/2017,Standard Class,Home Office,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775
8710,US-2017-132675,9/24/2017,9/28/2017,Standard Class,Home Office,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0,25.172
8711,US-2017-132675,9/24/2017,9/28/2017,Standard Class,Home Office,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4,0,3.7128
8712,US-2017-132675,9/24/2017,9/28/2017,Standard Class,Home Office,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0,4.9608
8713,US-2017-132675,9/24/2017,9/28/2017,Standard Class,Home Office,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0,7.56
8714,CA-2017-148411,9/24/2017,9/26/2017,First Class,Consumer,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
8715,CA-2017-148411,9/24/2017,9/26/2017,First Class,Consumer,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128
8716,CA-2017-130148,9/24/2017,9/28/2017,Second Class,Home Office,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0,15.2292
8717,CA-2017-130148,9/24/2017,9/28/2017,Second Class,Home Office,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
8718,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
8719,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
8720,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0,1.4456
8721,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
8722,CA-2017-162481,9/25/2017,9/29/2017,Standard Class,Consumer,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0,3.8822
8723,CA-2017-162481,9/25/2017,9/29/2017,Standard Class,Consumer,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943
8724,CA-2017-162572,9/25/2017,9/27/2017,Second Class,Consumer,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988
8725,CA-2017-162572,9/25/2017,9/27/2017,Second Class,Consumer,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608,6,0.2,0.9282
